 2.60000000e-01 1.00000000e+00 6.79000000e+00 5.02000000e+00 -4.00000000e-01 3.70000000e-01
 2.70000000e-01 1.00000000e+00 7.01000000e+00 6.39000000e+00 6.00000000e-01 4.10000000e-01
 2.79000000e-01 1.00000000e+00 7.00000000e+00 6.12000000e+00 1.70000000e+00 4.40000000e-01
 2.89000000e-01 1.00000000e+00 7.06000000e+00 4.84000000e+00 2.50000000e+00 4.70000000e-01
 3.00000000e-01 1.00000000e+00 7.24000000e+00 4.73000000e+00 3.30000000e+00 4.70000000e-01
 3.09000000e-01 1.00000000e+00 7.31000000e+00 5.50000000e+00 4.20000000e+00 5.50000000e-01
 3.19000000e-01 1.00000000e+00 7.30000000e+00 5.59000000e+00 5.10000000e+00 5.50000000e-01
 3.29000000e-01 1.00000000e+00 7.41000000e+00 4.62000000e+00 5.90000000e+00 5.40000000e-01
 3.39000000e-01 1.00000000e+00 7.62000000e+00 4.00000000e+00 6.50000000e+00 5.10000000e-01
 3.49000000e-01 1.00000000e+00 7.72000000e+00 3.84000000e+00 7.20000000e+00 5.10000000e-01
 3.59000000e-01 1.00000000e+00 7.69000000e+00 3.47000000e+00 7.80000000e+00 4.60000000e-01
 3.69000000e-01 1.00000000e+00 7.69000000e+00 2.73000000e+00 8.20000000e+00 4.50000000e-01
 3.80000000e-01 1.00000000e+00 7.74000000e+00 2.18000000e+00 8.60000000e+00 4.50000000e-01
 3.91000000e-01 0.00000000e+00 7.70000000e+00 2.29000000e+00 9.00000000e+00 4.20000000e-01
 4.00000000e-01 0.00000000e+00 7.61000000e+00 2.11000000e+00 9.30000000e+00 4.20000000e-01
 4.09000000e-01 0.00000000e+00 7.56000000e+00 1.59000000e+00 9.60000000e+00 4.30000000e-01
 4.19000000e-01 0.00000000e+00 7.53000000e+00 1.15000000e+00 9.80000000e+00 5.00000000e-01
 4.30000000e-01 0.00000000e+00 7.53000000e+00 8.60000000e-01 9.90000000e+00 5.00000000e-01
 4.39000000e-01 0.00000000e+00 7.55000000e+00 7.00000000e-01 1.00000000e+01 5.60000000e-01
 4.49000000e-01 0.00000000e+00 7.58000000e+00 2.20000000e-01 1.01000000e+01 5.40000000e-01
 4.60000000e-01 0.00000000e+00 7.59000000e+00 -1.60000000e-01 1.00000000e+01 5.40000000e-01
 4.70000000e-01 0.00000000e+00 7.54000000e+00 -2.70000000e-01 1.00000000e+01 5.00000000e-01
 4.80000000e-01 0.00000000e+00 7.53000000e+00 -4.50000000e-01 9.90000000e+00 4.70000000e-01
 4.90000000e-01 0.00000000e+00 7.37000000e+00 -6.70000000e-01 9.80000000e+00 4.70000000e-01
 5.02000000e-01 0.00000000e+00 7.03000000e+00 -1.23000000e+00 9.60000000e+00 4.50000000e-01
 5.10000000e-01 0.00000000e+00 6.63000000e+00 -1.78000000e+00 9.30000000e+00 4.50000000e-01
 5.19000000e-01 0.00000000e+00 6.31000000e+00 -2.62000000e+00 8.90000000e+00 4.30000000e-01
 5.29000000e-01 0.00000000e+00 6.05000000e+00 -3.76000000e+00 8.20000000e+00 4.30000000e-01
 5.39000000e-01 0.00000000e+00 5.81000000e+00 -4.91000000e+00 7.40000000e+00 4.10000000e-01
 5.49000000e-01 0.00000000e+00 5.61000000e+00 -6.12000000e+00 6.40000000e+00 3.90000000e-01
 5.60000000e-01 0.00000000e+00 5.47000000e+00 -7.04000000e+00 5.20000000e+00 3.90000000e-01
 5.70000000e-01 0.00000000e+00 5.37000000e+00 -8.04000000e+00 3.90000000e+00 3.80000000e-01
 5.80000000e-01 0.00000000e+00 5.29000000e+00 -8.66000000e+00 2.40000000e+00 3.70000000e-01
 5.89000000e-01 0.00000000e+00 5.23000000e+00 -8.96000000e+00 9.00000000e-01 3.70000000e-01
 5.99000000e-01 0.00000000e+00 5.18000000e+00 -8.94000000e+00 -5.00000000e-01 3.50000000e-01
 6.09000000e-01 0.00000000e+00 5.16000000e+00 -8.78000000e+00 -2.00000000e+00 3.40000000e-01
 6.19000000e-01 0.00000000e+00 5.15000000e+00 -8.48000000e+00 -3.40000000e+00 3.40000000e-01
 6.29000000e-01 0.00000000e+00 5.16000000e+00 -8.00000000e+00 -4.80000000e+00 3.30000000e-01
 6.39000000e-01 0.00000000e+00 5.19000000e+00 -7.57000000e+00 -6.00000000e+00 3.30000000e-01
 6.49000000e-01 0.00000000e+00 5.21000000e+00 -7.17000000e+00 -7.20000000e+00 3.20000000e-01
 6.59000000e-01 0.00000000e+00 5.23000000e+00 -6.83000000e+00 -8.30000000e+00 3.10000000e-01
 6.70000000e-01 0.00000000e+00 5.19000000e+00 -6.40000000e+00 -9.40000000e+00 3.10000000e-01
 6.79000000e-01 0.00000000e+00 5.11000000e+00 -5.84000000e+00 -1.04000000e+01 3.00000000e-01
 6.89000000e-01 0.00000000e+00 5.03000000e+00 -5.29000000e+00 -1.13000000e+01 3.00000000e-01
 7.00000000e-01 0.00000000e+00 5.00000000e+00 -4.73000000e+00 -1.21000000e+01 3.00000000e-01
 7.09000000e-01 0.00000000e+00 5.03000000e+00 -4.39000000e+00 -1.28000000e+01 2.70000000e-01
 7.20000000e-01 0.00000000e+00 5.11000000e+00 -4.20000000e+00 -1.35000000e+01 2.50000000e-01
 7.29000000e-01 0.00000000e+00 5.17000000e+00 -4.10000000e+00 -1.42000000e+01 2.50000000e-01
 7.39000000e-01 0.00000000e+00 5.19000000e+00 -4.07000000e+00 -1.49000000e+01 2.40000000e-01
 7.49000000e-01 0.00000000e+00 5.18000000e+00 -4.06000000e+00 -1.55000000e+01 2.40000000e-01
 7.59000000e-01 0.00000000e+00 5.13000000e+00 -3.98000000e+00 -1.62000000e+01 2.60000000e-01
 7.69000000e-01 0.00000000e+00 5.07000000e+00 -3.75000000e+00 -1.68000000e+01 2.60000000e-01
 7.80000000e-01 0.00000000e+00 5.00000000e+00 -3.40000000e+00 -1.74000000e+01 2.80000000e-01
 7.89000000e-01 0.00000000e+00 4.94000000e+00 -3.04000000e+00 -1.79000000e+01 2.50000000e-01
 7.99000000e-01 0.00000000e+00 4.93000000e+00 -2.81000000e+00 -1.84000000e+01 2.50000000e-01
 8.09000000e-01 0.00000000e+00 4.94000000e+00 -2.74000000e+00 -1.88000000e+01 2.50000000e-01
 8.19000000e-01 0.00000000e+00 4.97000000e+00 -2.74000000e+00 -1.93000000e+01 2.50000000e-01
 8.29000000e-01 0.00000000e+00 4.99000000e+00 -2.70000000e+00 -1.97000000e+01 2.50000000e-01
 8.39000000e-01 0.00000000e+00 5.00000000e+00 -2.65000000e+00 -2.02000000e+01 2.50000000e-01
 8.50000000e-01 0.00000000e+00 5.00000000e+00 -2.59000000e+00 -2.06000000e+01 2.50000000e-01
 8.59000000e-01 0.00000000e+00 4.99000000e+00 -2.47000000e+00 -2.10000000e+01 2.80000000e-01
 8.70000000e-01 0.00000000e+00 5.00000000e+00 -2.28000000e+00 -2.14000000e+01 2.80000000e-01
 8.80000000e-01 0.00000000e+00 5.01000000e+00 -2.12000000e+00 -2.17000000e+01 2.80000000e-01
 8.90000000e-01 0.00000000e+00 5.05000000e+00 -2.05000000e+00 -2.21000000e+01 2.80000000e-01
 9.00000000e-01 0.00000000e+00 5.07000000e+00 -1.99000000e+00 -2.24000000e+01 2.80000000e-01
 9.09000000e-01 0.00000000e+00 5.09000000e+00 -1.94000000e+00 -2.27000000e+01 2.80000000e-01
 9.19000000e-01 0.00000000e+00 5.10000000e+00 -1.95000000e+00 -2.31000000e+01 3.00000000e-01
 9.29000000e-01 0.00000000e+00 5.15000000e+00 -1.97000000e+00 -2.34000000e+01 3.00000000e-01
 9.39000000e-01 0.00000000e+00 5.19000000e+00 -2.05000000e+00 -2.37000000e+01 2.80000000e-01
 9.49000000e-01 0.00000000e+00 5.24000000e+00 -2.09000000e+00 -2.41000000e+01 2.90000000e-01
 9.60000000e-01 0.00000000e+00 5.28000000e+00 -2.21000000e+00 -2.44000000e+01 2.90000000e-01
 9.69000000e-01 0.00000000e+00 5.30000000e+00 -2.33000000e+00 -2.48000000e+01 2.80000000e-01
 9.79000000e-01 0.00000000e+00 5.31000000e+00 -2.47000000e+00 -2.52000000e+01 2.50000000e-01
 9.89000000e-01 0.00000000e+00 5.30000000e+00 -2.53000000e+00 -2.57000000e+01 2.50000000e-01
 1.00100000e+00 0.00000000e+00 5.28000000e+00 -2.57000000e+00 -2.61000000e+01 2.80000000e-01
 1.01000000e+00 0.00000000e+00 5.25000000e+00 -2.61000000e+00 -2.65000000e+01 2.90000000e-01
 1.01900000e+00 0.00000000e+00 5.22000000e+00 -2.64000000e+00 -2.70000000e+01 2.90000000e-01
 1.02900000e+00 0.00000000e+00 5.18000000e+00 -2.65000000e+00 -2.74000000e+01 2.90000000e-01
 1.03900000e+00 0.00000000e+00 5.14000000e+00 -2.67000000e+00 -2.79000000e+01 2.90000000e-01
 1.04900000e+00 0.00000000e+00 5.12000000e+00 -2.70000000e+00 -2.83000000e+01 2.80000000e-01
 1.06000000e+00 0.00000000e+00 5.10000000e+00 -2.71000000e+00 -2.88000000e+01 3.10000000e-01
 1.07100000e+00 0.00000000e+00 5.09000000e+00 -2.75000000e+00 -2.92000000e+01 3.10000000e-01
 1.08000000e+00 0.00000000e+00 5.09000000e+00 -2.81000000e+00 -2.97000000e+01 3.50000000e-01
 1.08900000e+00 0.00000000e+00 5.10000000e+00 -2.90000000e+00 -3.02000000e+01 3.60000000e-01
 1.10000000e+00 0.00000000e+00 5.12000000e+00 -3.01000000e+00 -3.07000000e+01 3.60000000e-01
 1.10900000e+00 0.00000000e+00 5.13000000e+00 -3.12000000e+00 -3.12000000e+01 3.60000000e-01
 1.11900000e+00 0.00000000e+00 5.13000000e+00 -3.19000000e+00 -3.17000000e+01 3.60000000e-01
 1.12900000e+00 0.00000000e+00 5.10000000e+00 -3.17000000e+00 -3.23000000e+01 3.60000000e-01
 1.13900000e+00 0.00000000e+00 5.04000000e+00 -3.05000000e+00 -3.28000000e+01 3.60000000e-01
 1.14900000e+00 0.00000000e+00 4.95000000e+00 -2.87000000e+00 -3.32000000e+01 3.60000000e-01
 1.15900000e+00 0.00000000e+00 4.86000000e+00 -2.58000000e+00 -3.37000000e+01 3.60000000e-01
 1.16900000e+00 0.00000000e+00 4.78000000e+00 -2.28000000e+00 -3.41000000e+01 3.60000000e-01
 1.17900000e+00 0.00000000e+00 4.71000000e+00 -1.94000000e+00 -3.44000000e+01 3.60000000e-01
 1.18900000e+00 0.00000000e+00 4.67000000e+00 -1.66000000e+00 -3.47000000e+01 3.60000000e-01
 1.19900000e+00 0.00000000e+00 4.64000000e+00 -1.36000000e+00 -3.49000000e+01 3.60000000e-01
 1.20900000e+00 0.00000000e+00 4.63000000e+00 -1.13000000e+00 -3.51000000e+01 3.60000000e-01
 1.22000000e+00 0.00000000e+00 4.65000000e+00 -1.00000000e+00 -3.52000000e+01 3.60000000e-01
 1.22900000e+00 0.00000000e+00 4.68000000e+00 -8.60000000e-01 -3.54000000e+01 3.60000000e-01
 1.23900000e+00 0.00000000e+00 4.70000000e+00 -7.30000000e-01 -3.55000000e+01 3.60000000e-01
 1.24900000e+00 0.00000000e+00 4.72000000e+00 -6.10000000e-01 -3.56000000e+01 3.60000000e-01
 1.25900000e+00 0.00000000e+00 4.77000000e+00 -6.20000000e-01 -3.57000000e+01 3.60000000e-01
 1.27000000e+00 0.00000000e+00 4.83000000e+00 -6.70000000e-01 -3.58000000e+01 3.60000000e-01
 1.27900000e+00 0.00000000e+00 4.90000000e+00 -7.30000000e-01 -3.59000000e+01 3.60000000e-01
 1.28900000e+00 0.00000000e+00 4.94000000e+00 -8.00000000e-01 -3.61000000e+01 3.60000000e-01
 1.30000000e+00 0.00000000e+00 4.93000000e+00 -8.20000000e-01 -3.62000000e+01 3.60000000e-01
 1.30900000e+00 0.00000000e+00 4.89000000e+00 -7.60000000e-01 -3.63000000e+01 3.60000000e-01
 1.31900000e+00 0.00000000e+00 4.86000000e+00 -6.70000000e-01 -3.64000000e+01 3.60000000e-01
 1.32900000e+00 0.00000000e+00 4.90000000e+00 -6.40000000e-01 -3.66000000e+01 3.80000000e-01
 1.33900000e+00 0.00000000e+00 4.97000000e+00 -7.10000000e-01 -3.67000000e+01 3.80000000e-01
 1.35000000e+00 1.00000000e+00 5.05000000e+00 -8.70000000e-01 -3.68000000e+01 4.60000000e-01
 1.36000000e+00 1.00000000e+00 5.13000000e+00 -1.51000000e+00 -3.71000000e+01 4.60000000e-01
 1.37100000e+00 1.00000000e+00 5.36000000e+00 -1.45000000e+00 -2.00000000e-01 4.80000000e-01
 1.38000000e+00 1.00000000e+00 5.60000000e+00 -8.80000000e-01 -4.00000000e-01 4.70000000e-01
 1.39000000e+00 1.00000000e+00 5.75000000e+00 -4.10000000e-01 -5.00000000e-01 4.70000000e-01
 1.39900000e+00 1.00000000e+00 6.18000000e+00 6.40000000e-01 -3.00000000e-01 4.30000000e-01
 1.41000000e+00 1.00000000e+00 6.50000000e+00 2.23000000e+00 0.00000000e+00 4.30000000e-01
 1.41900000e+00 1.00000000e+00 6.36000000e+00 4.90000000e+00 8.00000000e-01 3.90000000e-01
 1.42900000e+00 1.00000000e+00 6.15000000e+00 5.98000000e+00 1.80000000e+00 3.50000000e-01
 1.44000000e+00 0.00000000e+00 6.27000000e+00 6.49000000e+00 2.90000000e+00 3.50000000e-01
 1.45000000e+00 0.00000000e+00 6.51000000e+00 7.22000000e+00 4.10000000e+00 3.20000000e-01
 1.45900000e+00 0.00000000e+00 6.14000000e+00 7.85000000e+00 5.40000000e+00 3.40000000e-01
 1.47000000e+00 0.00000000e+00 5.71000000e+00 7.38000000e+00 6.70000000e+00 3.40000000e-01
 1.47900000e+00 0.00000000e+00 5.60000000e+00 5.15000000e+00 7.50000000e+00 3.30000000e-01
 1.49000000e+00 0.00000000e+00 5.67000000e+00 3.55000000e+00 8.10000000e+00 3.30000000e-01
 1.50100000e+00 0.00000000e+00 5.76000000e+00 2.21000000e+00 8.50000000e+00 3.00000000e-01
 1.51000000e+00 0.00000000e+00 5.83000000e+00 9.20000000e-01 8.60000000e+00 3.10000000e-01
 1.51900000e+00 0.00000000e+00 5.86000000e+00 -6.90000000e-01 8.50000000e+00 3.10000000e-01
 1.52900000e+00 0.00000000e+00 5.67000000e+00 -1.35000000e+00 8.30000000e+00 2.90000000e-01
 1.53900000e+00 0.00000000e+00 5.48000000e+00 -7.10000000e-01 8.20000000e+00 2.90000000e-01
 1.54900000e+00 0.00000000e+00 5.30000000e+00 1.20000000e-01 8.20000000e+00 2.90000000e-01
 1.56000000e+00 0.00000000e+00 5.04000000e+00 7.70000000e-01 8.30000000e+00 3.40000000e-01
 1.57000000e+00 0.00000000e+00 4.71000000e+00 1.55000000e+00 8.60000000e+00 4.70000000e-01
 1.57900000e+00 0.00000000e+00 4.34000000e+00 2.57000000e+00 9.00000000e+00 4.70000000e-01
 1.59100000e+00 1.00000000e+00 3.96000000e+00 3.53000000e+00 6.00000000e-01 5.80000000e-01
 1.60000000e+00 1.00000000e+00 3.59000000e+00 4.42000000e+00 1.30000000e+00 5.80000000e-01
 1.61000000e+00 1.00000000e+00 3.13000000e+00 5.78000000e+00 2.30000000e+00 6.80000000e-01
 1.62000000e+00 1.00000000e+00 2.79000000e+00 7.77000000e+00 3.60000000e+00 8.00000000e-01
 1.62900000e+00 1.00000000e+00 3.48000000e+00 9.74000000e+00 5.20000000e+00 8.00000000e-01
 1.63900000e+00 1.00000000e+00 4.77000000e+00 1.33600000e+01 7.40000000e+00 9.70000000e-01
 1.64900000e+00 1.00000000e+00 5.24000000e+00 1.86100000e+01 1.05000000e+01 1.09000000e+00
 1.66000000e+00 1.00000000e+00 4.70000000e+00 2.39800000e+01 1.45000000e+01 1.09000000e+00
 1.67000000e+00 1.00000000e+00 4.30000000e+00 2.76800000e+01 1.91000000e+01 1.06000000e+00
 1.68000000e+00 1.00000000e+00 4.37000000e+00 3.15500000e+01 2.44000000e+01 1.06000000e+00
 1.68900000e+00 1.00000000e+00 4.26000000e+00 3.65600000e+01 3.05000000e+01 1.05000000e+00
 1.70100000e+00 1.00000000e+00 3.80000000e+00 3.97200000e+01 3.71000000e+01 1.25000000e+00
 1.70900000e+00 1.00000000e+00 3.55000000e+00 4.06900000e+01 4.39000000e+01 1.25000000e+00
 1.71900000e+00 1.00000000e+00 3.67000000e+00 4.17200000e+01 5.09000000e+01 1.33000000e+00
 1.72900000e+00 1.00000000e+00 3.72000000e+00 4.51900000e+01 5.84000000e+01 1.40000000e+00
 1.73900000e+00 1.00000000e+00 3.51000000e+00 4.79600000e+01 6.64000000e+01 1.40000000e+00
 1.74900000e+00 1.00000000e+00 3.45000000e+00 4.94000000e+01 7.46000000e+01 1.46000000e+00
 1.75900000e+00 1.00000000e+00 3.63000000e+00 5.11100000e+01 8.31000000e+01 1.46000000e+00
 1.77000000e+00 1.00000000e+00 3.79000000e+00 5.39300000e+01 9.21000000e+01 1.52000000e+00
 1.77900000e+00 1.00000000e+00 3.74000000e+00 5.70200000e+01 1.01600000e+02 1.57000000e+00
 1.78900000e+00 1.00000000e+00 3.65000000e+00 5.87400000e+01 1.11400000e+02 1.57000000e+00
 1.79900000e+00 1.00000000e+00 3.68000000e+00 6.08200000e+01 1.21500000e+02 1.62000000e+00
 1.80900000e+00 1.00000000e+00 3.81000000e+00 6.29800000e+01 1.32000000e+02 1.62000000e+00
 1.81900000e+00 1.00000000e+00 3.87000000e+00 6.54500000e+01 1.43000000e+02 1.66000000e+00
 1.82900000e+00 1.00000000e+00 4.08000000e+00 6.67100000e+01 1.54100000e+02 1.70000000e+00
 1.83900000e+00 1.00000000e+00 4.30000000e+00 6.79700000e+01 1.65400000e+02 1.70000000e+00
 1.84900000e+00 1.00000000e+00 4.45000000e+00 6.97500000e+01 1.77000000e+02 1.74000000e+00
 1.85900000e+00 1.00000000e+00 4.61000000e+00 7.09500000e+01 1.88900000e+02 1.77000000e+00
 1.87100000e+00 1.00000000e+00 4.80000000e+00 7.22600000e+01 2.00900000e+02 1.77000000e+00
 1.88000000e+00 1.00000000e+00 5.04000000e+00 7.28900000e+01 2.13000000e+02 1.80000000e+00
 1.89000000e+00 1.00000000e+00 5.30000000e+00 7.43100000e+01 2.25400000e+02 1.82000000e+00
 1.90000000e+00 1.00000000e+00 5.52000000e+00 7.50000000e+01 2.37900000e+02 1.82000000e+00
 1.90900000e+00 1.00000000e+00 5.74000000e+00 7.50900000e+01 2.50400000e+02 1.85000000e+00
 1.91900000e+00 1.00000000e+00 5.98000000e+00 7.57000000e+01 2.63100000e+02 1.85000000e+00
 1.92900000e+00 1.00000000e+00 6.19000000e+00 7.58900000e+01 2.75700000e+02 1.87000000e+00
 1.93900000e+00 1.00000000e+00 6.37000000e+00 7.61000000e+01 2.88400000e+02 1.89000000e+00
 1.94900000e+00 1.00000000e+00 6.51000000e+00 7.59500000e+01 3.01100000e+02 1.89000000e+00
 1.95900000e+00 1.00000000e+00 6.63000000e+00 7.60000000e+01 3.13700000e+02 1.91000000e+00
 1.97000000e+00 1.00000000e+00 6.76000000e+00 7.60800000e+01 3.26400000e+02 1.91000000e+00
 1.97900000e+00 1.00000000e+00 6.88000000e+00 7.54300000e+01 3.39000000e+02 2.26000000e+00
 1.99000000e+00 1.00000000e+00 7.02000000e+00 7.54000000e+01 3.51500000e+02 2.46000000e+00
 2.00100000e+00 1.00000000e+00 7.19000000e+00 7.49500000e+01 3.64000000e+02 2.46000000e+00
 2.00900000e+00 1.00000000e+00 7.45000000e+00 7.44100000e+01 3.76400000e+02 2.64000000e+00
 2.01900000e+00 1.00000000e+00 7.79000000e+00 7.41200000e+01 3.88800000e+02 2.81000000e+00
 2.02900000e+00 1.00000000e+00 8.17000000e+00 7.35200000e+01 4.01000000e+02 2.81000000e+00
 2.03900000e+00 1.00000000e+00 8.54000000e+00 7.29800000e+01 4.13200000e+02 3.19000000e+00
 2.04900000e+00 1.00000000e+00 8.87000000e+00 7.26100000e+01 4.25300000e+02 3.19000000e+00
 2.06000000e+00 1.00000000e+00 9.29000000e+00 7.19400000e+01 4.37300000e+02 3.63000000e+00
 2.07100000e+00 1.00000000e+00 9.75000000e+00 7.14500000e+01 4.49200000e+02 3.96000000e+00
 2.08000000e+00 1.00000000e+00 1.02600000e+01 7.04800000e+01 4.60900000e+02 3.96000000e+00
 2.09000000e+00 1.00000000e+00 1.07900000e+01 6.98800000e+01 4.72600000e+02 4.49000000e+00
 2.10200000e+00 1.00000000e+00 1.13600000e+01 6.91600000e+01 4.84100000e+02 4.74000000e+00
 2.10900000e+00 1.00000000e+00 1.19300000e+01 6.82300000e+01 4.95500000e+02 4.74000000e+00
 2.11900000e+00 1.00000000e+00 1.24800000e+01 6.75100000e+01 5.06700000e+02 5.13000000e+00
 2.12900000e+00 1.00000000e+00 1.30500000e+01 6.65700000e+01 5.17800000e+02 5.26000000e+00
 2.13900000e+00 1.00000000e+00 1.36200000e+01 6.57800000e+01 5.28800000e+02 5.26000000e+00
 2.14900000e+00 1.00000000e+00 1.41100000e+01 6.48200000e+01 5.39600000e+02 5.52000000e+00
 2.15900000e+00 1.00000000e+00 1.46000000e+01 6.37600000e+01 5.50200000e+02 5.52000000e+00
 2.16900000e+00 1.00000000e+00 1.51300000e+01 6.21700000e+01 5.60600000e+02 5.53000000e+00
 2.17900000e+00 1.00000000e+00 1.56400000e+01 6.06500000e+01 5.70700000e+02 5.53000000e+00
 2.18900000e+00 1.00000000e+00 1.61600000e+01 5.87700000e+01 5.80500000e+02 5.32000000e+00
 2.19900000e+00 1.00000000e+00 1.66400000e+01 5.65100000e+01 5.89900000e+02 5.03000000e+00
 2.20900000e+00 1.00000000e+00 1.70800000e+01 5.38800000e+01 5.98900000e+02 4.68000000e+00
 2.21900000e+00 1.00000000e+00 1.74700000e+01 5.11300000e+01 6.07400000e+02 4.68000000e+00
 2.22900000e+00 1.00000000e+00 1.78000000e+01 4.80800000e+01 6.15400000e+02 4.37000000e+00
 2.24000000e+00 0.00000000e+00 1.81200000e+01 4.48800000e+01 6.22900000e+02 4.37000000e+00
 2.25000000e+00 0.00000000e+00 1.83700000e+01 4.23600000e+01 6.30000000e+02 4.05000000e+00
 2.25900000e+00 0.00000000e+00 1.80000000e+01 3.85600000e+01 6.36400000e+02 3.77000000e+00
 2.27000000e+00 0.00000000e+00 1.52000000e+01 3.60600000e+01 6.42400000e+02 3.77000000e+00
 2.27900000e+00 0.00000000e+00 1.53700000e+01 2.62500000e+01 6.46800000e+02 3.52000000e+00
 2.29000000e+00 0.00000000e+00 1.37300000e+01 1.56900000e+01 6.49400000e+02 3.52000000e+00
 2.30000000e+00 0.00000000e+00 1.16200000e+01 4.52000000e+00 6.50200000e+02 3.29000000e+00
 2.31000000e+00 0.00000000e+00 1.05100000e+01 -1.01200000e+01 6.48500000e+02 3.04000000e+00
 2.31900000e+00 0.00000000e+00 9.77000000e+00 -2.52400000e+01 6.44300000e+02 3.04000000e+00
 2.32900000e+00 0.00000000e+00 9.01000000e+00 -4.07900000e+01 6.37500000e+02 2.83000000e+00
 2.33900000e+00 0.00000000e+00 8.42000000e+00 -4.84600000e+01 6.29400000e+02 2.83000000e+00
 2.34900000e+00 0.00000000e+00 8.08000000e+00 -5.51100000e+01 6.20200000e+02 2.63000000e+00
 2.35900000e+00 0.00000000e+00 7.95000000e+00 -6.08000000e+01 6.10100000e+02 2.45000000e+00
 2.36900000e+00 0.00000000e+00 7.93000000e+00 -6.35600000e+01 5.99500000e+02 2.45000000e+00
 2.38000000e+00 0.00000000e+00 7.78000000e+00 -6.36900000e+01 5.88900000e+02 2.29000000e+00
 2.39000000e+00 0.00000000e+00 7.66000000e+00 -6.36100000e+01 5.78300000e+02 2.13000000e+00
 2.40000000e+00 0.00000000e+00 7.82000000e+00 -6.36600000e+01 5.67600000e+02 2.13000000e+00
 2.40900000e+00 0.00000000e+00 8.56000000e+00 -6.37900000e+01 5.57000000e+02 2.00000000e+00
 2.41900000e+00 0.00000000e+00 8.74000000e+00 -6.30900000e+01 5.46500000e+02 1.87000000e+00
 2.42900000e+00 0.00000000e+00 8.89000000e+00 -6.15600000e+01 5.36200000e+02 1.87000000e+00
 2.43900000e+00 0.00000000e+00 8.72000000e+00 -5.98400000e+01 5.26300000e+02 1.76000000e+00
 2.44900000e+00 0.00000000e+00 8.62000000e+00 -5.86600000e+01 5.16500000e+02 1.66000000e+00
 2.45900000e+00 0.00000000e+00 8.61000000e+00 -5.77700000e+01 5.06900000e+02 1.66000000e+00
 2.47000000e+00 0.00000000e+00 8.57000000e+00 -5.65800000e+01 4.97400000e+02 1.56000000e+00
 2.47900000e+00 0.00000000e+00 8.44000000e+00 -5.57600000e+01 4.88100000e+02 1.48000000e+00
 2.48900000e+00 0.00000000e+00 8.35000000e+00 -5.54300000e+01 4.78900000e+02 1.48000000e+00
